"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033044","GO:0033044","regulation of chromosome organization","121/8469","258/18986",0.468992248062016,1.05139766462456,0.745904056630829,0.247007503822644,0.411335512699423,0.285431665802445,"8289/6886/23381/83540/81626/140609/1063/4931/142/3192/5588/983/80351/79991/9184/55226/472/9183/4798/55729/55196/196528/6601/84101/493861/51433/55743/5925/83852/55795/8881/8110/3320/701/54617/55055/80063/2072/5073/51451/197370/9274/64282/29117/7014/23293/201161/990/6605/996/56155/8313/10403/125476/220134/6597/8193/79677/23397/699/64682/57405/51776/57520/54891/7520/8452/6714/84861/5594/6598/6419/8850/1499/6599/55193/8607/54464/545/170506/86/64151/29945/4085/8467/92345/10923/26272/84250/55781/324/167227/10111/9555/8697/54908/8899/26054/5570/26271/57492/4216/55274/8379/54892/79648/8658/4342/7013/4683/5885/286053/4609/6595/23137/9314/55755/10783/54552/55869/546",121
"GO:0030857","GO:0030857","negative regulation of epithelial cell differentiation","28/8469","56/18986",0.5,1.12091155980635,0.813133699827726,0.24805855954597,0.411335512699423,0.285431665802445,"6935/4838/595/10413/55810/3845/3458/6926/10253/161742/6662/7498/10736/200734/3552/2487/6772/182/1499/8626/3280/4487/10252/10468/857/2146/2137/1903",28
"GO:0034205","GO:0034205","amyloid-beta formation","28/8469","56/18986",0.5,1.12091155980635,0.813133699827726,0.24805855954597,0.411335512699423,0.285431665802445,"1942/5664/347731/10418/8301/23621/6653/114134/3458/3479/6252/5663/10972/83464/9001/6093/9475/57142/2043/5621/100126296/1859/9619/3459/54103/407021/1191/4915",28
"GO:1902991","GO:1902991","regulation of amyloid precursor protein catabolic process","28/8469","56/18986",0.5,1.12091155980635,0.813133699827726,0.24805855954597,0.411335512699423,0.285431665802445,"1942/347731/406901/10418/8301/6653/114134/3458/3479/6252/10972/9001/6093/9475/57142/2043/2280/5621/100126296/351/9619/10048/3459/54103/407021/1191/4067/4915",28
"GO:1902808","GO:1902808","positive regulation of cell cycle G1/S phase transition","35/8469","71/18986",0.492957746478873,1.10512407304852,0.796349315509651,0.248673193289733,0.411335512699423,0.285431665802445,"4921/79577/219736/595/5962/4193/8451/7027/388112/5336/990/252983/57521/898/51692/6868/6241/23236/9510/7325/8626/26057/5356/134353/896/1956/55904/407021/2146/27085/301/1654/407006/407007/8450",35
"GO:0001977","GO:0001977","renal system process involved in regulation of blood volume","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"2702/134/5800/2621/10391/5155/2149/2150",8
"GO:0002467","GO:0002467","germinal center formation","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"149041/602/6868/89857/604/10563/4208/7128",8
"GO:0003413","GO:0003413","chondrocyte differentiation involved in endochondral bone morphogenesis","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"4146/871/25987/8313/6662/1386/7048/85301",8
"GO:0009159","GO:0009159","deoxyribonucleoside monophosphate catabolic process","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"1806/56953/7498/151531/51733/7378/1807/9615",8
"GO:0009263","GO:0009263","deoxyribonucleotide biosynthetic process","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"26289/132/1854/6241/1716/1633/9519/50484",8
"GO:0009265","GO:0009265","2'-deoxyribonucleotide biosynthetic process","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"26289/132/1854/6241/1716/1633/9519/50484",8
"GO:0010524","GO:0010524","positive regulation of calcium ion transport into cytosol","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"5024/5027/5025/3973/7222/117/857/444",8
"GO:0014733","GO:0014733","regulation of skeletal muscle adaptation","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"7135/818/488/3488/7134/5530/816/9569",8
"GO:0021534","GO:0021534","cell proliferation in hindbrain","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"473/9283/64211/6095/8624/1950/2247/6469",8
"GO:0021681","GO:0021681","cerebellar granular layer development","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"9928/5629/23017/146057/9378/5270/136319/4983",8
"GO:0021924","GO:0021924","cell proliferation in external granule layer","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"473/9283/64211/6095/8624/1950/2247/6469",8
"GO:0021930","GO:0021930","cerebellar granule cell precursor proliferation","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"473/9283/64211/6095/8624/1950/2247/6469",8
"GO:0031632","GO:0031632","positive regulation of synaptic vesicle fusion to presynaptic active zone membrane","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"127833/90019/9066/6857/22895/9501/6860/26059",8
"GO:0032308","GO:0032308","positive regulation of prostaglandin secretion","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"5027/5025/8600/5608/8792/3552/3553/1906",8
"GO:0032793","GO:0032793","positive regulation of CREB transcription factor activity","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"4985/57118/9252/64784/4345/2044/107/114",8
"GO:0033262","GO:0033262","regulation of nuclear cell cycle DNA replication","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"10269/1602/54617/604/10926/389643/2260/546",8
"GO:0043144","GO:0043144","sno(s)RNA processing","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"140432/5073/64282/2091/51574/345630/51010/23404",8
"GO:0046385","GO:0046385","deoxyribose phosphate biosynthetic process","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"26289/132/1854/6241/1716/1633/9519/50484",8
"GO:0046500","GO:0046500","S-adenosylmethionine metabolic process","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"10768/4143/79066/191/58478/4552/27430/23382",8
"GO:0048388","GO:0048388","endosomal lumen acidification","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"356/252839/282679/535/523/1182/51606/10159",8
"GO:0051004","GO:0051004","regulation of lipoprotein lipase activity","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"6272/116519/337/350/51129/7376/406929/693175",8
"GO:0051177","GO:0051177","meiotic sister chromatid cohesion","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"2959/84072/9126/701/5518/699/150280/5885",8
"GO:0060746","GO:0060746","parental behavior","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"5728/8932/5021/2908/1812/4986/1620/7543",8
"GO:0060816","GO:0060816","random inactivation of X chromosome","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"23013/3192/84333/23512/9425/3720/7503/51132",8
"GO:0070365","GO:0070365","hepatocyte differentiation","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"5629/79733/55897/2487/1373/5105/6598/3673",8
"GO:0071285","GO:0071285","cellular response to lithium ion","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"1027/113/999/284111/9058/7518/6469/2167",8
"GO:0071639","GO:0071639","positive regulation of monocyte chemotactic protein-1 production","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"255231/59341/4938/3965/3553/58515/9370/7291",8
"GO:0072283","GO:0072283","metanephric renal vesicle morphogenesis","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"55083/26585/342184/6299/10736/7849/6772/1499",8
"GO:0099502","GO:0099502","calcium-dependent activation of synaptic vesicle fusion","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"127833/90019/9066/6857/22895/9501/6860/26059",8
"GO:1901077","GO:1901077","regulation of relaxation of muscle","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"5142/6833/6588/817/5144/4762/5350/6717",8
"GO:1901634","GO:1901634","positive regulation of synaptic vesicle membrane organization","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"127833/90019/9066/6857/22895/9501/6860/26059",8
"GO:1902950","GO:1902950","regulation of dendritic spine maintenance","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"2904/5621/23613/351/9456/4739/2534/407030",8
"GO:1904353","GO:1904353","regulation of telomere capping","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"80351/472/2072/7014/23293/10111/8658/4683",8
"GO:1905522","GO:1905522","negative regulation of macrophage migration","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"56833/1588/79148/406915/613/4345/26228/727",8
"GO:2001053","GO:2001053","regulation of mesenchymal cell apoptotic process","8/8469","14/18986",0.571428571428571,1.28104178263583,0.943960412898139,0.248873291681691,0.411335512699423,0.285431665802445,"3091/6928/6662/7849/8200/4487/23345/6469",8
"GO:1901989","GO:1901989","positive regulation of cell cycle phase transition","60/8469","125/18986",0.48,1.0760750974141,0.765756331422863,0.249197110308926,0.411335512699423,0.285431665802445,"4921/5087/79577/8444/51514/983/219736/595/5962/4193/51433/5925/8451/7027/8881/3306/5890/388112/29766/5336/990/252983/57521/220134/9525/23476/898/7040/51692/6868/6241/57504/8452/23236/351/9510/7325/8626/8929/26057/5356/4762/8697/134353/896/26271/8379/1956/55904/407021/2146/50484/27085/286053/7564/301/1654/407006/407007/8450",60
"GO:1990748","GO:1990748","cellular detoxification","60/8469","125/18986",0.48,1.0760750974141,0.765756331422863,0.249197110308926,0.411335512699423,0.285431665802445,"11315/29914/83667/5052/2947/4259/5743/8934/54996/64757/84883/119391/10935/3046/847/337/4257/7296/241/2098/145226/10516/3240/64359/4353/84203/2879/7837/4780/6556/140809/10587/4151/2876/1356/51714/6649/213/9429/64116/4258/23530/493869/51780/5292/2938/27244/26034/6648/948/57016/373156/2936/137902/216/2176/7295/10549/538/1193",60
"GO:0006672","GO:0006672","ceramide metabolic process","54/8469","112/18986",0.482142857142857,1.08087900409898,0.770350309051411,0.249321840359835,0.411335512699423,0.285431665802445,"6487/8613/256435/81849/3491/8560/338596/56624/259230/8879/142891/6609/55331/5027/171546/9517/54982/8128/204219/6483/8877/339221/9331/8612/2527/79603/27429/8869/253782/26154/4759/55304/140873/9334/8398/165679/57733/950/166929/7368/5562/8611/3074/10087/7903/285848/3696/55750/2055/8439/6482/340485/10558/7357",54
"GO:0042116","GO:0042116","macrophage activation","54/8469","112/18986",0.482142857142857,1.08087900409898,0.770350309051411,0.249321840359835,0.411335512699423,0.285431665802445,"1907/5788/7107/1075/4317/472/120892/3458/145581/7057/6095/64784/3684/6376/5336/399687/8877/5581/8291/406915/9111/27347/3329/6556/8530/3929/351/3460/7474/27086/4345/56670/79155/7096/26228/6622/55013/7097/7098/133396/9867/3565/406937/972/345611/221395/3459/3569/9258/1191/3717/90865/7099/11326",54
"GO:0048469","GO:0048469","cell maturation","99/8469","210/18986",0.471428571428571,1.05685947067456,0.743509208401369,0.249859594997318,0.411335512699423,0.285431665802445,"2046/51441/6886/23318/4653/163589/9928/257044/2625/5139/120892/59277/84530/646799/675/5925/81624/1910/283/3091/342035/646/11057/6376/865/201164/388364/9331/596/257062/10365/57731/7040/2068/5518/2034/53335/29842/4929/151254/7855/631/30813/3745/9334/116151/351/3753/23774/5468/1618/1499/5745/2624/8419/9175/3280/3791/2069/4825/59067/132320/3600/1909/347732/6690/1906/23294/6954/860/2309/2697/84456/26271/1235/56975/2692/2056/1811/1738/4897/1080/231/26047/2185/2260/137964/4342/9897/3786/5991/4882/6461/79670/9991/26468/10013/695/4204",99
"GO:0000101","GO:0000101","sulfur amino acid transport","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"6506/11136/6519/6509/23657/157724/6505",7
"GO:0001973","GO:0001973","G protein-coupled adenosine receptor signaling pathway","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"140/134/136/111/55/64805/5028",7
"GO:0002328","GO:0002328","pro-B cell differentiation","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"2322/6655/6654/3280/96459/6659/5591",7
"GO:0003263","GO:0003263","cardioblast proliferation","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"2787/6495/54903/1499/3280/5292/2138",7
"GO:0003264","GO:0003264","regulation of cardioblast proliferation","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"2787/6495/54903/1499/3280/5292/2138",7
"GO:0006995","GO:0006995","cellular response to nitrogen starvation","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"441925/440738/23710/643246/81631/10533/9474",7
"GO:0007175","GO:0007175","negative regulation of epidermal growth factor-activated receptor activity","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"54206/9052/58533/5663/84313/23624/9655",7
"GO:0007210","GO:0007210","serotonin receptor signaling pathway","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"3362/3363/3356/170572/3350/3360/3358",7
"GO:0009086","GO:0009086","methionine biosynthetic process","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"4548/4522/441024/58478/4552/635/4507",7
"GO:0009650","GO:0009650","UV protection","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"847/2072/2068/2071/2876/51435/7507",7
"GO:0014831","GO:0014831","gastro-intestinal system smooth muscle contraction","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"3352/5724/6865/55959/11280/2693/23213",7
"GO:0014842","GO:0014842","regulation of skeletal muscle satellite cell proliferation","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"6495/2660/8837/2247/5467/284/3717",7
"GO:0015015","GO:0015015","heparan sulfate proteoglycan biosynthetic process, enzymatic modification","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"9653/9955/9394/9957/3340/222537/90161",7
"GO:0017038","GO:0017038","protein import","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"5551/256764/124872/351/7984/1191/3920",7
"GO:0019732","GO:0019732","antifungal humoral response","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"283/351/4057/820/7432/4852/6863",7
"GO:0021527","GO:0021527","spinal cord association neuron differentiation","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"6886/8543/64211/219409/170825/266727/8022",7
"GO:0021670","GO:0021670","lateral ventricle development","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"25987/8650/23322/9253/1767/358/1021",7
"GO:0030157","GO:0030157","pancreatic juice secretion","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"65125/362/7376/27347/6690/358/65267",7
"GO:0031126","GO:0031126","sno(s)RNA 3'-end processing","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"5073/64282/2091/51574/345630/51010/23404",7
"GO:0031293","GO:0031293","membrane protein intracellular domain proteolysis","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"4316/84888/83464/7040/84236/8754/51360",7
"GO:0032276","GO:0032276","regulation of gonadotropin secretion","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"6865/4089/2697/3624/3952/4986/1392",7
"GO:0033605","GO:0033605","positive regulation of catecholamine secretion","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"65018/6387/6857/3745/5021/9607/4986",7
"GO:0034135","GO:0034135","regulation of toll-like receptor 2 signaling pathway","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"730249/7096/2150/9867/7128/9258/4067",7
"GO:0035112","GO:0035112","genitalia morphogenesis","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"10388/1499/8626/25836/4762/4882/367",7
"GO:0035588","GO:0035588","G protein-coupled purinergic receptor signaling pathway","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"140/134/136/111/55/64805/5028",7
"GO:0035812","GO:0035812","renal sodium excretion","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"183/1813/1910/525/185/10699/1906",7
"GO:0036295","GO:0036295","cellular response to increased oxygen levels","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"355/2308/84317/10533/523/857/27035",7
"GO:0042416","GO:0042416","dopamine biosynthetic process","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"11315/7042/1610/217/4929/6622/1644",7
"GO:0042921","GO:0042921","nuclear receptor-mediated glucocorticoid signaling pathway","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"406/55885/1407/4734/7533/9575/2908",7
"GO:0043476","GO:0043476","pigment accumulation","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"23682/164/8907/57619/63915/10981/357",7
"GO:0043482","GO:0043482","cellular pigment accumulation","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"23682/164/8907/57619/63915/10981/357",7
"GO:0043508","GO:0043508","negative regulation of JUN kinase activity","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"26191/11221/64853/27250/10114/171392/142679",7
"GO:0043562","GO:0043562","cellular response to nitrogen levels","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"441925/440738/23710/643246/81631/10533/9474",7
"GO:0044314","GO:0044314","protein K27-linked ubiquitination","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"23352/29089/267/26118/91445/5071/51619",7
"GO:0045161","GO:0045161","neuronal ion channel clustering","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"4653/342035/57731/3745/132320/4897/26047",7
"GO:0045838","GO:0045838","positive regulation of membrane potential","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"288/205251/637/55669/23530/2745/2890",7
"GO:0046415","GO:0046415","urate metabolic process","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"220963/2538/56606/9429/55604/10786/5631",7
"GO:0048630","GO:0048630","skeletal muscle tissue growth","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"7093/4666/6198/51542/1134/2660/4534",7
"GO:0051133","GO:0051133","regulation of NK T cell activation","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"149233/3606/10808/3958/3592/3593/3717",7
"GO:0051583","GO:0051583","dopamine uptake involved in synaptic transmission","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"11315/5865/1813/1814/6622/1812/5071",7
"GO:0051934","GO:0051934","catecholamine uptake involved in synaptic transmission","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"11315/5865/1813/1814/6622/1812/5071",7
"GO:0060123","GO:0060123","regulation of growth hormone secretion","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"1813/116/27230/51714/2693/2692/55636",7
"GO:0070099","GO:0070099","regulation of chemokine-mediated signaling pathway","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"11240/3091/6352/6091/9353/6586/1906",7
"GO:0070586","GO:0070586","cell-cell adhesion involved in gastrulation","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"65125/5607/4155/91663/9370/9314/407006",7
"GO:0070672","GO:0070672","response to interleukin-15","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"3716/3601/920/6777/6774/23236/3600",7
"GO:0071394","GO:0071394","cellular response to testosterone stimulus","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"8031/3480/9475/6696/6715/4478/367",7
"GO:0098953","GO:0098953","receptor diffusion trapping","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"10243/3690/27091/27092/57468/10369/51201",7
"GO:0098970","GO:0098970","postsynaptic neurotransmitter receptor diffusion trapping","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"10243/3690/27091/27092/57468/10369/51201",7
"GO:0099628","GO:0099628","neurotransmitter receptor diffusion trapping","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"10243/3690/27091/27092/57468/10369/51201",7
"GO:0110075","GO:0110075","regulation of ferroptosis","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"84883/6309/2879/4780/3162/23657/84187",7
"GO:0140627","GO:0140627","ubiquitin-dependent protein catabolic process via the C-end degron rule pathway","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"8453/8451/122773/23588/9978/56929/23008",7
"GO:0140718","GO:0140718","facultative heterochromatin formation","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"5927/11176/23512/8467/3720/57673/23133",7
"GO:1904672","GO:1904672","regulation of somatic stem cell population maintenance","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"6886/6928/81606/7849/8626/406937/4609",7
"GO:1905461","GO:1905461","positive regulation of vascular associated smooth muscle cell apoptotic process","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"9927/55811/27250/5468/1871/6648/8241",7
"GO:1990535","GO:1990535","neuron projection maintenance","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"55811/26128/225/5663/3643/5621/351",7
"GO:2000833","GO:2000833","positive regulation of steroid hormone secretion","7/8469","12/18986",0.583333333333333,1.30773015310741,0.956878194738604,0.251580316959943,0.411335512699423,0.285431665802445,"1588/2587/84417/6696/1601/654/1392",7
"GO:0046467","GO:0046467","membrane lipid biosynthetic process","71/8469","149/18986",0.476510067114094,1.06825128518458,0.750539457803862,0.251666576051453,0.411335512699423,0.285431665802445,"6487/256435/81849/3491/93183/8560/338596/9200/56624/259230/142891/83401/27315/6609/55331/6484/6489/5027/5587/171546/9517/9488/51495/8128/204219/4363/6483/9487/10351/8877/339221/9218/9331/23556/79603/388931/23683/8869/253782/80055/55304/140873/9334/51227/9215/8398/10402/201562/8706/165679/84002/54872/80157/9429/166929/79071/7368/5562/79993/7903/285848/60481/10690/55750/2055/6482/340485/401494/10558/7357/5277",71
"GO:0003266","GO:0003266","regulation of secondary heart field cardioblast proliferation","6/8469","10/18986",0.6,1.34509387176762,0.979513309388056,0.253201138051943,0.411335512699423,0.285431665802445,"2787/6495/54903/1499/3280/2138",6
"GO:0006646","GO:0006646","phosphatidylethanolamine biosynthetic process","6/8469","10/18986",0.6,1.34509387176762,0.979513309388056,0.253201138051943,0.411335512699423,0.285431665802445,"10390/1119/55500/246/376497/23761",6
"GO:0009080","GO:0009080","pyruvate family amino acid catabolic process","6/8469","10/18986",0.6,1.34509387176762,0.979513309388056,0.253201138051943,0.411335512699423,0.285431665802445,"84706/56922/64902/64087/54511/549",6
"GO:0009128","GO:0009128","purine nucleoside monophosphate catabolic process","6/8469","10/18986",0.6,1.34509387176762,0.979513309388056,0.253201138051943,0.411335512699423,0.285431665802445,"22978/272/7498/4907/9615/3251",6
"GO:0009169","GO:0009169","purine ribonucleoside monophosphate catabolic process","6/8469","10/18986",0.6,1.34509387176762,0.979513309388056,0.253201138051943,0.411335512699423,0.285431665802445,"22978/272/7498/4907/9615/3251",6
"GO:0009188","GO:0009188","ribonucleoside diphosphate biosynthetic process","6/8469","10/18986",0.6,1.34509387176762,0.979513309388056,0.253201138051943,0.411335512699423,0.285431665802445,"204/51727/205/26289/7372/50808",6
"GO:0021683","GO:0021683","cerebellar granular layer morphogenesis","6/8469","10/18986",0.6,1.34509387176762,0.979513309388056,0.253201138051943,0.411335512699423,0.285431665802445,"9928/5629/9378/5270/136319/4983",6
"GO:0031666","GO:0031666","positive regulation of lipopolysaccharide-mediated signaling pathway","6/8469","10/18986",0.6,1.34509387176762,0.979513309388056,0.253201138051943,0.411335512699423,0.285431665802445,"7189/5578/4064/654/23328/23643",6
