"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1905953","GO:1905953","negative regulation of lipid localization","47/14761","68/18986",0.691176470588235,0.889009990555398,-1.71376223499992,0.964607825861793,1,0.703782894736842,"407040/255738/1401/1408/10062/9746/693198/114882/1407/5781/8660/4792/7057/8399/1066/406936/3690/5771/8529/348/341/7376/406915/22925/3685/9619/6721/706/5465/5468/407015/51099/4790/1950/406937/406938/5467/54209/406989/3569/406940/51024/3952/6469/158219/19/2182",47
"GO:0002082","GO:0002082","regulation of oxidative phosphorylation","16/14761","25/18986",0.64,0.823185421041935,-1.6535117699441,0.965078594535463,1,0.703782894736842,"84275/65018/205/10105/65084/29103/26471/1346/9167/6622/9555/84300/1347/51085/7415/215",16
"GO:0002475","GO:0002475","antigen processing and presentation via MHC class Ib","16/14761","25/18986",0.64,0.823185421041935,-1.6535117699441,0.965078594535463,1,0.703782894736842,"912/909/911/567/8943/8546/3077/3134/3107/3106/100507436/6891/135250/80329/154064/79465",16
"GO:0002483","GO:0002483","antigen processing and presentation of endogenous peptide antigen","16/14761","25/18986",0.64,0.823185421041935,-1.6535117699441,0.965078594535463,1,0.703782894736842,"3416/567/51752/64167/3077/3134/3107/3106/100507436/3122/3123/6891/135250/80329/154064/79465",16
"GO:1905709","GO:1905709","negative regulation of membrane permeability","16/14761","25/18986",0.64,0.823185421041935,-1.6535117699441,0.965078594535463,1,0.703782894736842,"664/89839/255027/10449/54922/54978/3099/666/598/57493/291/406938/8870/3303/2729/8326",16
"GO:0000462","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","23/14761","35/18986",0.657142857142857,0.84523503053413,-1.71293331840445,0.967275896117351,1,0.703782894736842,"27042/55127/9790/27340/57647/25983/84916/55720/55813/2068/79954/23160/102724159/85395/8602/57050/10799/705/88745/404672/25879/10171/90121",23
"GO:1904706","GO:1904706","negative regulation of vascular associated smooth muscle cell proliferation","28/14761","42/18986",0.666666666666667,0.857484813585349,-1.72822300588171,0.967473925417525,1,0.703782894736842,"407040/100616438/3586/5592/5728/27250/30008/1027/406948/57447/652/7043/7168/93649/10672/406922/1264/406904/25817/5468/9370/4208/1026/6648/2768/407008/100302153/8862",28
"GO:0000022","GO:0000022","mitotic spindle elongation","7/14761","12/18986",0.583333333333333,0.75029921188718,-1.61726401065132,0.967945243566596,1,0.703782894736842,"54627/3619/4926/29127/9493/9212/285643",7
"GO:0015866","GO:0015866","ADP transport","7/14761","12/18986",0.583333333333333,0.75029921188718,-1.61726401065132,0.967945243566596,1,0.703782894736842,"29957/10237/284439/63910/10478/291/114789",7
"GO:0032380","GO:0032380","regulation of intracellular sterol transport","7/14761","12/18986",0.583333333333333,0.75029921188718,-1.61726401065132,0.967945243566596,1,0.703782894736842,"26119/6342/255738/64801/302/116150/304",7
"GO:0032383","GO:0032383","regulation of intracellular cholesterol transport","7/14761","12/18986",0.583333333333333,0.75029921188718,-1.61726401065132,0.967945243566596,1,0.703782894736842,"26119/6342/255738/64801/302/116150/304",7
"GO:0034370","GO:0034370","triglyceride-rich lipoprotein particle remodeling","7/14761","12/18986",0.583333333333333,0.75029921188718,-1.61726401065132,0.967945243566596,1,0.703782894736842,"116519/335/9971/3990/1071/348/4023",7
"GO:0034372","GO:0034372","very-low-density lipoprotein particle remodeling","7/14761","12/18986",0.583333333333333,0.75029921188718,-1.61726401065132,0.967945243566596,1,0.703782894736842,"116519/335/9971/3990/1071/348/4023",7
"GO:0106014","GO:0106014","regulation of inflammatory response to wounding","7/14761","12/18986",0.583333333333333,0.75029921188718,-1.61726401065132,0.967945243566596,1,0.703782894736842,"240/6774/406991/5068/3605/2137/90865",7
"GO:1901841","GO:1901841","regulation of high voltage-gated calcium channel activity","7/14761","12/18986",0.583333333333333,0.75029921188718,-1.61726401065132,0.967945243566596,1,0.703782894736842,"9722/783/784/801/2631/6717/2669",7
"GO:1904729","GO:1904729","regulation of intestinal lipid absorption","7/14761","12/18986",0.583333333333333,0.75029921188718,-1.61726401065132,0.967945243566596,1,0.703782894736842,"335/339221/64241/1582/24146/3952/9075",7
"GO:0000413","GO:0000413","protein peptidyl-prolyl isomerization","18/14761","28/18986",0.642857142857143,0.826860355957301,-1.7136775635514,0.968412707611989,1,0.703782894736842,"10450/10465/10105/51303/5903/9360/53938/2280/23759/4820/5481/10283/23398/5480/51645/285755/85313/5478",18
"GO:0002227","GO:0002227","innate immune response in mucosa","18/14761","28/18986",0.642857142857143,0.826860355957301,-1.7136775635514,0.968412707611989,1,0.703782894736842,"8349/6036/64127/4843/92747/54145/4057/820/8343/8339/8346/8970/1672/1671/1668/1670/9075/6170",18
"GO:0006506","GO:0006506","GPI anchor biosynthetic process","18/14761","28/18986",0.642857142857143,0.826860355957301,-1.7136775635514,0.968412707611989,1,0.703782894736842,"55650/93183/27315/9488/9487/93210/65258/23556/5281/80055/128869/8813/51227/54965/80157/64924/84302/5277",18
"GO:0006369","GO:0006369","termination of RNA polymerase II transcription","9/14761","15/18986",0.6,0.771736332226814,-1.65305438898656,0.968426636917817,1,0.703782894736842,"29101/8458/51585/65125/22803/57466/22828/136157/23064",9
"GO:0001522","GO:0001522","pseudouridine synthesis","11/14761","18/18986",0.611111111111111,0.78602774578657,-1.69758988289339,0.969906914231287,1,0.703782894736842,"142940/83480/84881/80324/55505/150962/285367/54433/92345/55651/54517",11
"GO:0002428","GO:0002428","antigen processing and presentation of peptide antigen via MHC class Ib","11/14761","18/18986",0.611111111111111,0.78602774578657,-1.69758988289339,0.969906914231287,1,0.703782894736842,"567/3077/3134/3107/3106/100507436/6891/135250/80329/154064/79465",11
"GO:0016553","GO:0016553","base conversion or substitution editing","11/14761","18/18986",0.611111111111111,0.78602774578657,-1.69758988289339,0.969906914231287,1,0.703782894736842,"103/105/29974/339/57379/104/200315/54502/132612/10930/134637",11
"GO:0045652","GO:0045652","regulation of megakaryocyte differentiation","25/14761","38/18986",0.657894736842105,0.846202118669752,-1.77382306326686,0.970750507758162,1,0.703782894736842,"55170/64783/338382/121504/54997/23186/10519/26013/2624/7066/5196/3148/4208/4015/10826/8366/8364/8367/8365/8363/4602/85477/222166/4850/7564",25
"GO:0032410","GO:0032410","negative regulation of transporter activity","65/14761","93/18986",0.698924731182796,0.898976014242704,-1.82543067894367,0.971125050094827,1,0.703782894736842,"407040/2048/255738/55917/845/477/88/288/10105/9446/150/3784/10008/442900/6588/1813/693198/283518/54602/100126336/801/10681/4734/11060/1394/406922/23327/2922/130497/805/27347/7341/23704/51719/2859/4318/406904/9992/3753/51185/859/407015/9943/54106/7881/6622/817/80762/57120/5350/10345/6717/2056/857/406917/285966/2669/407033/100126316/29979/23630/554212/574513/2332/1193",65
"GO:0009144","GO:0009144","purine nucleoside triphosphate metabolic process","189/14761","259/18986",0.72972972972973,0.938598241897476,-1.85971510014484,0.971415094055015,1,0.703782894736842,"65220/2023/2475/6390/65018/57190/204/4725/5563/5236/205/26289/2773/405/5313/477/6391/55811/481/29922/5208/142/2987/5214/5209/509/55526/11164/55753/8505/80201/3098/54541/132/3988/5223/57089/387712/3939/3948/402/4728/7351/6392/10632/3312/57103/4704/2597/2026/10060/10059/120892/5213/517/3458/55967/3479/5027/5901/3356/55270/4624/4625/27109/3091/5663/9556/26258/10845/5315/83440/79631/4833/339123/65990/368/26471/863/1497/4626/4622/4621/9611/201163/230/6774/516/4830/4831/1353/57521/3607/4729/498/51341/3643/5566/2821/26330/7040/79147/23433/525/1716/3099/29789/518/4709/4719/53632/55022/9759/4705/3704/25939/6714/100/514/522/351/539/1291/2033/267020/706/5465/8850/523/26137/4710/131870/347736/55669/4976/7345/8671/256471/4717/6389/4726/134145/5562/4724/3565/5515/8382/3101/8870/3303/54209/51715/4907/57673/5169/5167/221937/5224/2645/4967/51085/10165/51024/4698/3614/669/4708/168537/51422/526/50808/4712/318/7415/30968/2203/195827/229/4702/203/114789/11182/7114/54539/5207/8473/441531/5230/4694",189
"GO:1901385","GO:1901385","regulation of voltage-gated calcium channel activity","20/14761","31/18986",0.645161290322581,0.829824013147112,-1.77242172446195,0.971503957149352,1,0.703782894736842,"3208/9722/783/79026/1813/784/100126336/801/10681/342667/1394/30845/785/2859/6769/2631/6717/2669/1756/2332",20
"GO:0000028","GO:0000028","ribosomal small subunit assembly","13/14761","21/18986",0.619047619047619,0.796235898329252,-1.74626734264468,0.971855542588383,1,0.703782894736842,"6232/64745/51065/26284/388524/7520/102724159/27341/91695/27349/3921/6208/5591",13
"GO:0097501","GO:0097501","stress response to metal ion","13/14761","21/18986",0.619047619047619,0.796235898329252,-1.74626734264468,0.971855542588383,1,0.703782894736842,"11315/7779/55532/645745/4583/84560/4504/4502/4493/4494/4501/6556/64116",13
"GO:0071824","GO:0071824","protein-DNA complex organization","191/14761","262/18986",0.729007633587786,0.937669462183979,-1.89889975229701,0.973760692513061,1,0.703782894736842,"23569/50809/8289/54797/6883/5928/112950/4678/23421/2959/646817/1810/6884/8349/23126/1063/3020/64754/83860/55506/23522/6877/4676/144108/219541/51773/9440/5893/121504/9412/196528/7480/6602/4778/6601/11176/55832/4673/9733/9735/3146/29079/5925/11198/11177/5706/9787/10001/2957/2972/5888/11339/2958/8554/1106/79903/29855/54700/80152/55839/9013/400569/7157/201161/55090/9349/5469/9862/7067/6605/5889/6603/6662/3021/6875/6925/10025/10036/6597/9441/83743/81857/51112/9014/54454/1058/388951/8520/55355/6874/54069/8208/8888/7290/8318/51586/6598/23523/11144/29072/6599/64332/132243/6047/80306/1060/132660/266812/1062/8467/152485/3148/84246/391742/646103/64105/64946/6880/55814/1105/9555/6879/9443/4869/51053/8366/3018/3006/8364/3008/8351/8343/8367/8339/8353/8369/8968/8345/8355/8346/8365/8970/8340/8357/8363/8341/3009/8348/6046/3159/6882/9477/129685/26054/23270/7259/25842/23493/387103/9439/257218/2099/404672/6908/6604/79618/55290/7994/7013/85453/90390/6873/29028/4609/54108/138474/64425/401541/10541/54107/9442/9282/64061/6872/645996/4674/546/4675/2491/54457/100289087",191
"GO:0000466","GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","15/14761","24/18986",0.625,0.803892012736264,-1.79683693556964,0.973986094965946,1,0.703782894736842,"5394/79033/27340/112479/117246/55759/9875/23016/8602/5393/10799/90459/10171/51010/23404",15
"GO:0032770","GO:0032770","positive regulation of monooxygenase activity","15/14761","24/18986",0.625,0.803892012736264,-1.79683693556964,0.973986094965946,1,0.703782894736842,"8074/7421/3458/949/2643/3091/1001/7014/3553/7015/4883/1719/116150/2099/5447",15
"GO:1901028","GO:1901028","regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","15/14761","24/18986",0.625,0.803892012736264,-1.79683693556964,0.973986094965946,1,0.703782894736842,"79594/9026/7755/255027/10449/2931/54978/666/598/2932/291/8870/3303/2729/8326",15
"GO:0002042","GO:0002042","cell migration involved in sprouting angiogenesis","67/14761","96/18986",0.697916666666667,0.897679414222162,-1.87859209081958,0.974166362562141,1,0.703782894736842,"8503/7049/5743/406988/375056/10000/57608/3688/8829/79812/619552/5286/51564/3164/90627/406948/1948/57381/26585/161742/7057/54567/5607/10519/2303/407004/406968/10014/6915/407010/9270/406903/100423036/407022/3162/29775/100126334/407015/6997/6091/2624/11235/9982/9353/3791/2247/55294/10769/406938/84830/2822/7422/406989/7101/4223/9734/2050/407037/1960/407035/301/9314/25/4851/407006/494323/27286",67
"GO:0009165","GO:0009165","nucleotide biosynthetic process","169/14761","233/18986",0.725321888412017,0.932928756411528,-1.92543462176563,0.975394244141586,1,0.703782894736842,"65220/2023/4879/6390/978/65018/204/4725/1503/51727/205/26289/271/270/6391/7371/55811/29922/23057/343035/142/2987/8564/159/509/132/9060/3988/6240/272/3948/4728/55191/2977/6392/4837/10632/4704/2984/517/55967/160728/55739/4860/27109/4522/122481/9556/122622/1854/54956/4833/65990/115/23475/113/7084/197258/1723/353/3000/5198/6470/5636/516/4830/4831/1353/125061/4729/498/27231/7040/554235/129607/6241/109/23498/1716/130013/8942/151531/518/4709/4719/471/55022/4880/4705/1841/113278/100/5740/514/522/2618/539/158/267020/5465/9497/9390/523/4710/83666/111/7372/347736/349565/8833/5471/10606/1633/441024/9061/4717/2982/2983/1635/6389/4726/108/134145/133686/4724/83594/3565/8382/54209/2978/4199/221264/9519/221823/2617/107/7378/10165/10135/4698/3614/4708/4846/51422/3620/169355/50484/114/84875/50808/4712/318/7415/30968/4882/54981/55312/4702/203/158067/5634/7114/56474/54539/139596/5631/2986/4694/3251",169
"GO:0050829","GO:0050829","defense response to Gram-negative bacterium","75/14761","107/18986",0.700934579439252,0.901561135778988,-1.9086171594087,0.975600118756116,1,0.703782894736842,"58985/149233/11126/3570/6403/3140/646627/10133/1755/133/796/2147/219972/4316/920/117159/4069/1610/84659/122665/1511/5587/1113/567/7369/4843/85569/6556/245938/81623/140850/245939/400830/140880/245929/117285/245934/245936/140823/671/3929/351/4057/820/54106/64332/6372/3148/29102/2150/85480/345611/3593/8970/54209/54210/245928/3605/112744/7432/3569/4852/10392/358/6863/5054/1672/1671/1668/1670/613209/6156/575/7099/2220",75
"GO:0071276","GO:0071276","cellular response to cadmium ion","17/14761","27/18986",0.62962962962963,0.809846768386163,-1.84810955991672,0.976140681685438,1,0.703782894736842,"645745/3312/1544/84560/4504/4502/4493/4494/4501/7341/6556/3162/8820/64116/3297/9350/1536",17
"GO:0002474","GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","24/14761","37/18986",0.648648648648649,0.834309548353312,-1.88562370874502,0.976919782368768,1,0.703782894736842,"3140/3416/219972/55080/2923/567/1636/10437/54842/51752/64167/4012/51128/3077/3134/3107/3106/100507436/6891/135250/80329/154064/79465/3551",24
"GO:0042254","GO:0042254","ribosome biogenesis","232/14761","317/18986",0.73186119873817,0.941339795355525,-1.96862280248184,0.977383663935087,1,0.703782894736842,"5394/51154/6135/51441/29889/54955/51118/79033/387338/80135/54680/30836/10885/6232/81875/92342/2752/6041/27042/51018/4931/163859/9816/128061/23029/55127/64216/10557/9790/9188/6229/10556/51013/9221/22984/23378/6207/196074/55226/54663/9092/220064/1662/120379/6230/84881/51202/51729/11103/27340/11137/79039/51367/57647/5901/79050/2971/9724/22894/8451/64745/25983/140801/1983/55505/79029/51187/51065/54913/79631/6218/3669/54700/6210/112479/81691/55027/64282/84916/28987/10200/55178/55720/79066/10514/27043/4927/708/6154/26284/55813/9326/79922/26574/6155/51096/117246/25926/6169/8780/79863/57455/54555/388524/10775/2091/56915/2068/29997/83743/6201/79954/55006/23160/7514/10438/56902/10199/9669/8886/29081/84128/51602/55759/22868/7520/130916/51575/22803/55661/26164/102724159/10600/9875/23076/8568/85395/54059/10521/91582/4809/27341/91695/27349/8850/3921/9045/23016/22907/84864/131870/83939/51068/55341/8602/55646/29063/84273/57050/55153/54433/5393/166378/11157/6189/92345/55319/90441/29102/54505/23517/27292/84135/10412/6228/55781/134430/153443/6208/345630/4869/51121/51491/55651/10799/83732/51406/705/285855/88745/23195/84154/6206/84946/51106/404672/115416/51119/81554/10248/64434/90459/5591/55636/6129/401466/51001/25879/54512/10171/6194/65083/51010/26149/23404/64794/7248/6838/6130/57109/26609/1964/1654/6839/90121/54552/81887/5303/6191/79979/8450/10813",232
"GO:0043154","GO:0043154","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","31/14761","47/18986",0.659574468085106,0.848362634717419,-1.94547865856072,0.979102919490115,1,0.703782894736842,"2537/5743/5076/55031/960/114769/80196/2621/7057/117584/2168/1457/6714/4318/406884/5894/2876/6478/27074/5062/6622/57630/96459/7422/64780/358/10049/79886/1654/3476/331",31
"GO:0006122","GO:0006122","mitochondrial electron transport, ubiquinol to cytochrome c","8/14761","14/18986",0.571428571428571,0.734986983073156,-1.85406305588557,0.979245588295456,1,0.703782894736842,"440567/7388/7385/7386/29796/7384/54205/7381",8
"GO:0006617","GO:0006617","SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition","8/14761","14/18986",0.571428571428571,0.734986983073156,-1.85406305588557,0.979245588295456,1,0.703782894736842,"6729/6029/378707/101928174/100131208/100507582/58477/6728",8
"GO:1903845","GO:1903845","negative regulation of cellular response to transforming growth factor beta stimulus","8/14761","14/18986",0.571428571428571,0.734986983073156,-1.85406305588557,0.979245588295456,1,0.703782894736842,"1745/8837/406884/5468/3565/406937/407024/406987",8
"GO:1904478","GO:1904478","regulation of intestinal absorption","8/14761","14/18986",0.571428571428571,0.734986983073156,-1.85406305588557,0.979245588295456,1,0.703782894736842,"2035/335/339221/64241/1582/24146/3952/9075",8
"GO:1905651","GO:1905651","regulation of artery morphogenesis","8/14761","14/18986",0.571428571428571,0.734986983073156,-1.85406305588557,0.979245588295456,1,0.703782894736842,"406988/10000/1948/4775/57142/1906/407024/4851",8
"GO:0000463","GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","10/14761","17/18986",0.588235294117647,0.75660424728119,-1.87657130910021,0.979328860271746,1,0.703782894736842,"54680/23029/9326/117246/8886/55759/9875/285855/84154/6129",10
"GO:0002476","GO:0002476","antigen processing and presentation of endogenous peptide antigen via MHC class Ib","10/14761","17/18986",0.588235294117647,0.75660424728119,-1.87657130910021,0.979328860271746,1,0.703782894736842,"3077/3134/3107/3106/100507436/6891/135250/80329/154064/79465",10
"GO:0002484","GO:0002484","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway","10/14761","17/18986",0.588235294117647,0.75660424728119,-1.87657130910021,0.979328860271746,1,0.703782894736842,"3077/3134/3107/3106/100507436/6891/135250/80329/154064/79465",10
"GO:0031268","GO:0031268","pseudopodium organization","10/14761","17/18986",0.588235294117647,0.75660424728119,-1.87657130910021,0.979328860271746,1,0.703782894736842,"998/23380/1236/23580/10602/10324/11135/3815/2150/324",10
"GO:2001023","GO:2001023","regulation of response to drug","10/14761","17/18986",0.588235294117647,0.75660424728119,-1.87657130910021,0.979328860271746,1,0.703782894736842,"79762/51684/442900/406922/406904/2912/5446/406917/100126316/574513",10
"GO:0030490","GO:0030490","maturation of SSU-rRNA","36/14761","54/18986",0.666666666666667,0.857484813585349,-1.96024164489347,0.979460348098184,1,0.703782894736842,"10885/27042/55127/9790/55226/27340/57647/25983/84916/28987/55720/55813/25926/8780/2068/79954/23160/10199/102724159/85395/4809/8602/57050/11157/55781/153443/6208/10799/83732/51406/705/88745/404672/25879/10171/90121",36
"GO:1902600","GO:1902600","proton transmembrane transport","140/14761","195/18986",0.717948717948718,0.923445183861145,-2.00846705054858,0.979770202622051,1,0.703782894736842,"11315/6548/4725/7388/6566/476/477/480/481/284525/127124/509/10105/27069/6571/57084/51296/1351/4728/7351/7352/486/10632/4704/4891/517/55967/5250/54997/23545/121260/479/6564/55002/496/27109/84334/11261/79400/9377/6553/9114/1327/1497/55244/146802/113235/535/516/92736/347741/4729/498/1528/7386/495/1340/1346/81/478/57030/245973/9167/90423/525/1329/389015/6549/57282/8604/518/4709/4719/6556/4705/83959/84701/140679/81031/23315/514/522/539/83733/529/29796/6527/267020/7384/285335/523/10063/4710/6565/285195/84286/3954/133060/56606/150159/133308/4717/7350/51802/1182/291/4726/134145/23530/4724/3596/340061/285641/153201/206358/8992/9481/26503/116843/4697/10165/4698/9296/50617/4708/155066/6570/526/51606/245972/528/4712/9550/4702/7114/10159/84679/4694/9016/10479",140
"GO:0043691","GO:0043691","reverse cholesterol transport","12/14761","20/18986",0.6,0.771736332226814,-1.9090343822252,0.980061966538035,1,0.703782894736842,"335/949/3990/1066/1071/406936/23461/9388/348/9619/1191/19",12
"GO:0006475","GO:0006475","internal protein amino acid acetylation","6/14761","11/18986",0.545454545454545,0.701578483842558,-1.85048435216838,0.980322412339784,1,0.703782894736842,"2648/4137/11143/8520/2033/8850",6
"GO:0016559","GO:0016559","peroxisome fission","6/14761","11/18986",0.545454545454545,0.701578483842558,-1.85048435216838,0.980322412339784,1,0.703782894736842,"89866/111240474/10059/92960/56947/51024",6
"GO:0033085","GO:0033085","negative regulation of T cell differentiation in thymus","6/14761","11/18986",0.545454545454545,0.701578483842558,-1.85048435216838,0.980322412339784,1,0.703782894736842,"652/2064/5771/84524/23240/6469",6
"GO:0033234","GO:0033234","negative regulation of protein sumoylation","6/14761","11/18986",0.545454545454545,0.701578483842558,-1.85048435216838,0.980322412339784,1,0.703782894736842,"11315/825/10363/10362/1499/54552",6
"GO:0044571","GO:0044571","[2Fe-2S] cluster assembly","6/14761","11/18986",0.545454545454545,0.701578483842558,-1.85048435216838,0.980322412339784,1,0.703782894736842,"10539/23479/51218/9054/57128/2395",6
"GO:0045050","GO:0045050","protein insertion into ER membrane by stop-transfer membrane-anchor sequence","6/14761","11/18986",0.545454545454545,0.701578483842558,-1.85048435216838,0.980322412339784,1,0.703782894736842,"23065/65125/10328/55831/9694/93380",6
"GO:0051256","GO:0051256","mitotic spindle midzone assembly","6/14761","11/18986",0.545454545454545,0.701578483842558,-1.85048435216838,0.980322412339784,1,0.703782894736842,"54627/3619/29127/9493/9212/285643",6
"GO:0070104","GO:0070104","negative regulation of interleukin-6-mediated signaling pathway","6/14761","11/18986",0.545454545454545,0.701578483842558,-1.85048435216838,0.980322412339784,1,0.703782894736842,"406911/5771/406885/407015/3572/406938",6
"GO:1904627","GO:1904627","response to phorbol 13-acetate 12-myristate","6/14761","11/18986",0.545454545454545,0.701578483842558,-1.85048435216838,0.980322412339784,1,0.703782894736842,"8751/7832/5587/2353/5105/2203",6
"GO:1904628","GO:1904628","cellular response to phorbol 13-acetate 12-myristate","6/14761","11/18986",0.545454545454545,0.701578483842558,-1.85048435216838,0.980322412339784,1,0.703782894736842,"8751/7832/5587/2353/5105/2203",6
"GO:0019885","GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I","14/14761","23/18986",0.608695652173913,0.78292091675184,-1.94705495058322,0.981144501046963,1,0.703782894736842,"3416/567/51752/64167/3077/3134/3107/3106/100507436/6891/135250/80329/154064/79465",14
"GO:0061760","GO:0061760","antifungal innate immune response","14/14761","23/18986",0.608695652173913,0.78292091675184,-1.94705495058322,0.981144501046963,1,0.703782894736842,"5322/55223/6688/170482/93978/338339/26253/64581/9958/122665/5336/1524/245928/60343",14
"GO:0031640","GO:0031640","killing of cells of another organism","87/14761","124/18986",0.701612903225806,0.902433614297484,-2.03735647367846,0.981520990596823,1,0.703782894736842,"4879/5320/3151/731/732/2635/2633/2634/388646/115362/114771/6283/6375/3078/81494/6387/4153/5551/171389/2147/2597/64581/3853/117159/3458/4069/4922/1610/84659/1511/2999/3002/3958/1113/6338/6367/6361/4843/6356/6355/6346/57151/6362/6370/5443/10578/6364/245939/400830/140880/117285/140823/6406/8542/4057/820/3827/3346/4589/3576/6372/2919/5196/2921/2920/3627/6373/10563/735/730/729/56477/3001/2150/9547/8970/100507436/54210/383/6863/1671/1668/1670/6156/6363/6850/727",87
"GO:0141061","GO:0141061","disruption of cell in another organism","87/14761","124/18986",0.701612903225806,0.902433614297484,-2.03735647367846,0.981520990596823,1,0.703782894736842,"4879/5320/3151/731/732/2635/2633/2634/388646/115362/114771/6283/6375/3078/81494/6387/4153/5551/171389/2147/2597/64581/3853/117159/3458/4069/4922/1610/84659/1511/2999/3002/3958/1113/6338/6367/6361/4843/6356/6355/6346/57151/6362/6370/5443/10578/6364/245939/400830/140880/117285/140823/6406/8542/4057/820/3827/3346/4589/3576/6372/2919/5196/2921/2920/3627/6373/10563/735/730/729/56477/3001/2150/9547/8970/100507436/54210/383/6863/1671/1668/1670/6156/6363/6850/727",87
"GO:0001909","GO:0001909","leukocyte mediated cytotoxicity","107/14761","151/18986",0.708609271523179,0.911432533645354,-2.04234786922332,0.981523510171312,1,0.703782894736842,"23207/127544/5052/149233/914/11126/912/909/911/114836/57823/2212/9103/2213/6375/3140/5788/1130/3799/5551/171389/2147/6688/8772/1075/3606/23705/56253/3312/3820/100431172/3824/22914/3071/1610/5027/3916/1511/3002/10125/567/5873/1512/1773/2013/6338/11151/3684/164/1398/409/146850/3965/4843/6777/2885/201294/10666/7409/6813/3594/1054/7305/7040/634/5817/5819/3805/9437/5443/8807/55207/9390/1524/1776/3592/26228/6372/59067/3575/5295/2150/3593/5272/3077/3134/203068/3107/3106/100507436/259197/3122/3123/6891/54210/383/8417/135250/80329/154064/79465/3952/9166/51571/4068/3251/6845",107
"GO:0006959","GO:0006959","humoral immune response","226/14761","310/18986",0.729032258064516,0.937701134856236,-2.06713520762525,0.982002199674151,1,0.703782894736842,"10747/4879/714/713/3151/51441/731/732/4853/8349/6700/114771/6280/6283/6278/922/2213/6846/6375/3075/3078/10877/81494/5788/9214/725/722/1604/1380/1378/1379/4179/55061/57829/9156/2625/648/6387/240/4153/29760/1755/3263/133/796/374383/966/2147/710/931/4316/5450/2597/716/715/51279/2/3853/3848/117159/3458/4069/4922/28984/730249/1880/283/6038/84659/1511/55012/3958/567/64127/6367/6376/6361/124976/708/6347/6354/6356/6355/6346/6352/6360/6358/6359/6362/6351/1236/5245/2125/2627/596/718/6370/2821/5452/602/25818/85569/78989/5443/130120/5968/5967/5068/10578/3553/940/6556/6364/5133/81623/140850/128821/128822/117285/51297/140823/671/149708/128488/5266/6406/6590/140832/259240/259239/164237/140686/351/54145/8398/729230/4057/820/7018/3827/6480/5648/644414/683/3516/3346/4589/3512/3576/6372/5197/2919/5196/6374/2921/2920/3627/6373/10563/3426/2244/2243/735/730/729/56477/4208/85480/116842/9547/11005/9308/8343/8339/8346/8970/4049/717/3123/3119/54209/54210/7942/5225/27242/3605/112744/10758/7432/1235/3569/4852/10344/6369/7784/6863/5645/1672/1671/1668/1670/1191/3574/6156/10584/3456/3467/3452/3444/3446/3442/3445/3439/338376/5646/6363/79987/727/2220/4851/5199/7030/11326/6170/4068/60343",226
"GO:0001911","GO:0001911","negative regulation of leukocyte mediated cytotoxicity","16/14761","26/18986",0.615384615384615,0.791524443309553,-1.98825683410941,0.982397037833271,1,0.703782894736842,"2213/5788/3824/3071/1398/409/3965/7040/634/3805/1524/3575/5272/3134/3106/100507436",16
"GO:0141060","GO:0141060","disruption of anatomical structure in another organism","89/14761","127/18986",0.700787401574803,0.901371831603497,-2.08445888093616,0.983396419925189,1,0.703782894736842,"4879/5320/3151/731/732/2635/2633/2634/388646/115362/114771/6283/6375/3078/81494/6387/4153/5551/171389/2147/2597/64581/3853/117159/3458/4069/4922/1610/84659/1511/2999/3002/3958/1113/7874/6338/6367/6361/4843/6356/6355/6346/57151/6362/6370/5443/10578/6364/245939/400830/1457/140880/117285/140823/6406/8542/4057/820/3827/3346/4589/3576/6372/2919/5196/2921/2920/3627/6373/10563/735/730/729/56477/3001/2150/9547/8970/100507436/54210/383/6863/1671/1668/1670/6156/6363/6850/727",89
"GO:0006353","GO:0006353","DNA-templated transcription termination","18/14761","29/18986",0.620689655172414,0.798347929889808,-2.03126559604722,0.983711382159026,1,0.703782894736842,"29101/10269/8458/1660/51585/65125/80298/51728/284119/23211/22803/57466/80335/6607/22828/7978/136157/23064",18
"GO:0016226","GO:0016226","iron-sulfur cluster assembly","18/14761","29/18986",0.620689655172414,0.798347929889808,-2.03126559604722,0.983711382159026,1,0.703782894736842,"10539/23479/80224/51218/84191/64428/4682/57019/7498/27247/388962/9391/9054/3313/57128/2395/81689/22",18
"GO:0031163","GO:0031163","metallo-sulfur cluster assembly","18/14761","29/18986",0.620689655172414,0.798347929889808,-2.03126559604722,0.983711382159026,1,0.703782894736842,"10539/23479/80224/51218/84191/64428/4682/57019/7498/27247/388962/9391/9054/3313/57128/2395/81689/22",18
