"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","source"
"GOBP_MOTILE_CILIUM_ASSEMBLY",0.86155350656608,0.897618537073497,0.0113754966601252,0.231142115040898,0.785042735720833,80,"CFAP61;CFAP47;DRC1;NOTO;DRC7;NEURL1;ARMC2;MEIG1;DNAAF3;CFAP206;TTLL1;CFAP57;BBOF1;UBE2B;MCIDAS;CCDC146;SPEF2;CFAP65;TPGS1;CFAP44;LRRC46;POC1B;PLA2G3;ATMIN","GO:BP"
"GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION",0.85186852769023,0.897618537073497,0.0125937385421453,0.246614412353889,0.766946516580817,47,"CXCL12;GCSAM;APOD;STAP1;IL27RA;CD300A;MMP28;CCL28;CD69","GO:BP"
"GOBP_NEGATIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",0.861397161146674,0.897618537073497,0.0215517094121128,-0.24251877021809,-0.767310041586519,32,"CCL2;RIPOR2;PLCB1;SLIT2;CNN2","GO:BP"
"GOBP_POSITIVE_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION",0.860677083333333,0.897618537073497,0.0205361261688084,-0.249577719673769,-0.735083201862864,23,"PRRX1;ARHGAP5;TGFBR2;STAT1;FOXF1;MYC;SOX9;SMO","GO:BP"
"GOBP_NEGATIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION",0.889205020920502,0.916842387374404,0.0135521440941112,0.272796249006406,0.682122532889808,17,"PPARG;TIMP3;CST3;TNFRSF1B;TGFBR3","GO:BP"
"GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_MIGRATION",0.892048192771084,0.916842387374404,0.0129122458498617,0.253888698908387,0.694659947094037,25,"TRPV4;CMKLR1;RARRES2;MDK;CCL5;C3AR1","GO:BP"
"GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN",0.894506136762127,0.916842387374404,0.021724371579306,-0.225818273302522,-0.759796399547914,42,"ITGB3;CYP1B1;RAC3;EPHA2;EFNA1;DPP4;RET;ADAM9;LIF;PTPN6;TGFB2;SNAI2","GO:BP"
"GOBP_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION",0.896377155513368,0.916842387374404,0.0126194117177031,0.248205679756235,0.704339888751956,30,"WNT11;IHH;KDR;SHH;BMP4","GO:BP"
"GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.903357346744597,0.919782025776317,0.0102505250686876,0.219223377729899,0.769843954282015,103,"TBX5;RGCC;BMP7;OVOL2;NOG;OLFM1;TIAM1;BMP4;AXIN2;MDK;TNXB;AGT;LRG1;NKX2-1;HPN;BMP2","GO:BP"
"GOBP_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS",0.942739997172346,0.955537372699572,0.0101999918711894,0.2123431464123,0.711512565195003,73,"B3GNT3;CHST7;CHST5;B3GAT1;B3GNT2;GLCE;CSGALNACT1;HS3ST5;B3GNT7;CHST2;IGF1;CHST6;EXTL3;SLC35D2;TCF7L2;HS2ST1;NDST4;HS6ST1;EXT2","GO:BP"
"REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES",0.957598978288633,0.966225996111054,0.0186313535446168,-0.217024105685522,-0.618121533845804,20,"GRIA3;RTN3;DLG1;GRIA1;FLOT2;PTPRF;PTPRD;GRIN2A","Reactome"
"REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE",0.969607359947429,0.973955375014458,0.0120232377296009,0.219028508886805,0.570874186788887,20,"MYL9","Reactome"
"GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS",0.985620315129264,0.985620315129264,0.0107211022799965,0.193335261704031,0.584924445956917,41,"GLCE;CSGALNACT1;HS3ST5;EXTL3;SLC35D2;TCF7L2;HS2ST1;NDST4;HS6ST1;EXT2;IDUA;GPC1","GO:BP"
