"Analysis_Type","Collection","Direction","Term_ID","Term_Name","Enrichment_Score","pvalue","FDR","Gene_Count"
"GSEA","GO_BP","DOWN","GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION","GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION",-1.42950159834861,0.01290939517093,0.228548395223459,133
"GSEA","GO_BP","DOWN","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT",-1.35784810089487,0.0128690386071158,0.228548395223459,295
"GSEA","GO_BP","DOWN","GOBP_PHAGOCYTOSIS_ENGULFMENT","GOBP_PHAGOCYTOSIS_ENGULFMENT",-1.50491227083471,0.0131138392857143,0.229086006637168,42
"GSEA","GO_BP","DOWN","GOBP_SISTER_CHROMATID_COHESION","GOBP_SISTER_CHROMATID_COHESION",-1.48861297090415,0.0130180658873539,0.229086006637168,60
"GSEA","GO_BP","DOWN","GOBP_HIPPO_SIGNALING","GOBP_HIPPO_SIGNALING",-1.48680264667657,0.0133671968988103,0.229450840680448,57
"GSEA","GO_BP","DOWN","GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS","GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS",-1.43068586459596,0.0133349351273426,0.229450840680448,127
"GSEA","GO_BP","DOWN","GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS","GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS",-1.38932909409607,0.0132207532496389,0.229450840680448,228
"GSEA","GO_BP","DOWN","GOBP_ESTABLISHMENT_OF_CELL_POLARITY","GOBP_ESTABLISHMENT_OF_CELL_POLARITY",-1.4150723130423,0.0134361490828368,0.229636002506665,157
"GSEA","GO_BP","DOWN","GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION","GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION",-1.50303001298732,0.0136764705882353,0.231736935117395,29
"GSEA","GO_BP","DOWN","GOBP_STRESS_FIBER_ASSEMBLY","GOBP_STRESS_FIBER_ASSEMBLY",-1.43670984450445,0.0136279926335175,0.231736935117395,110
"GSEA","GO_BP","DOWN","GOBP_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION","GOBP_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION",-1.45394564875865,0.0139587525150905,0.234507042253521,91
"GSEA","GO_BP","DOWN","GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS","GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS",-1.35370472548825,0.014291901255955,0.239086551519111,293
"GSEA","GO_BP","DOWN","GOBP_GLUCOSE_CATABOLIC_PROCESS","GOBP_GLUCOSE_CATABOLIC_PROCESS",-1.50137502184534,0.01476450612727,0.242103239037527,28
"GSEA","GO_BP","DOWN","GOBP_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS","GOBP_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS",-1.49973779325661,0.014623479568129,0.242103239037527,47
"GSEA","GO_BP","DOWN","GOBP_MEGAKARYOCYTE_DIFFERENTIATION","GOBP_MEGAKARYOCYTE_DIFFERENTIATION",-1.48036677228208,0.0147469111199681,0.242103239037527,59
"GSEA","GO_BP","DOWN","GOBP_MUSCLE_CELL_DIFFERENTIATION","GOBP_MUSCLE_CELL_DIFFERENTIATION",-1.31631415736408,0.0147788451388156,0.242103239037527,384
"GSEA","GO_BP","DOWN","GOBP_EXIT_FROM_MITOSIS","GOBP_EXIT_FROM_MITOSIS",-1.49757271069265,0.0149210064365126,0.242751906659607,30
"GSEA","GO_BP","DOWN","GOBP_DOUBLE_STRAND_BREAK_REPAIR","GOBP_DOUBLE_STRAND_BREAK_REPAIR",-1.33781074935735,0.0149414167472858,0.242751906659607,314
"GSEA","GO_BP","DOWN","GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION","GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION",-1.47403060074287,0.015229092818695,0.245957044735981,66
"GSEA","GO_BP","DOWN","GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT","GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT",-1.45325203937424,0.0152632917832613,0.245957044735981,84
"GSEA","GO_BP","DOWN","GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY","GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY",-1.37603353889026,0.015539407490218,0.24837886951976,220
"GSEA","GO_BP","UP","GOBP_DIGESTIVE_SYSTEM_PROCESS","GOBP_DIGESTIVE_SYSTEM_PROCESS",1.73593711572592,0.000574125485999268,0.0348714987496171,92
"GSEA","GO_BP","UP","GOBP_DIGESTION","GOBP_DIGESTION",1.73931049204621,0.000798670181814794,0.0424505174472077,108
"GSEA","GO_BP","UP","GOBP_DETECTION_OF_TEMPERATURE_STIMULUS","GOBP_DETECTION_OF_TEMPERATURE_STIMULUS",1.68501692594509,0.00723904195096917,0.175244271201812,23
"GSEA","GO_BP","UP","GOBP_REGULATION_OF_HAIR_CYCLE","GOBP_REGULATION_OF_HAIR_CYCLE",1.67038151137174,0.00771366862079605,0.182356668951514,26
"GSEA","GO_BP","UP","GOBP_MAINTENANCE_OF_GASTROINTESTINAL_EPITHELIUM","GOBP_MAINTENANCE_OF_GASTROINTESTINAL_EPITHELIUM",1.67539547297506,0.00790960451977401,0.183688933200399,19
"GSEA","GO_BP","UP","GOBP_SUPEROXIDE_METABOLIC_PROCESS","GOBP_SUPEROXIDE_METABOLIC_PROCESS",1.61150886627194,0.00867410161090459,0.191314822122074,63
"GSEA","GO_BP","UP","GOBP_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION","GOBP_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION",1.63601978882815,0.0108731466227348,0.207377695007521,34
"GSEA","GO_BP","UP","GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY","GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",1.60345488082334,0.0105092966855295,0.207377695007521,60
"GSEA","GO_BP","UP","GOBP_RETINA_HOMEOSTASIS","GOBP_RETINA_HOMEOSTASIS",1.602363853553,0.0105675146771037,0.207377695007521,56
"GSEA","GO_BP","UP","GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE","GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE",1.45823776120299,0.0107466063348416,0.207377695007521,117
"GSEA","GO_BP","UP","GOBP_DETECTION_OF_LIGHT_STIMULUS","GOBP_DETECTION_OF_LIGHT_STIMULUS",1.58371160374325,0.0114613180515759,0.211033331380704,61
"GSEA","GO_BP","UP","GOBP_VITAMIN_TRANSPORT","GOBP_VITAMIN_TRANSPORT",1.57888104661059,0.0131071703932151,0.229086006637168,54
"GSEA","GO_BP","UP","GOBP_REGULATION_OF_SHORT_TERM_NEURONAL_SYNAPTIC_PLASTICITY","GOBP_REGULATION_OF_SHORT_TERM_NEURONAL_SYNAPTIC_PLASTICITY",1.62437905238293,0.0132575757575758,0.229450840680448,16
"GSEA","GO_BP","UP","GOBP_PHOTORECEPTOR_CELL_MAINTENANCE","GOBP_PHOTORECEPTOR_CELL_MAINTENANCE",1.62058614162611,0.0137614678899083,0.232180663373324,42
"GSEA","GO_BP","UP","GOBP_REGULATION_OF_RESPIRATORY_BURST","GOBP_REGULATION_OF_RESPIRATORY_BURST",1.61210853710521,0.0144230769230769,0.240262901655307,15
"GSEA","GO_BP","UP","GOBP_P38MAPK_CASCADE","GOBP_P38MAPK_CASCADE",1.56614720009164,0.015420200462606,0.247475412302311,54
"GSEA","Hallmark","DOWN","HALLMARK_E2F_TARGETS","HALLMARK_E2F_TARGETS",-1.70048634826178,2.87207497485419e-07,7.18018743713547e-06,198
"GSEA","Hallmark","DOWN","HALLMARK_G2M_CHECKPOINT","HALLMARK_G2M_CHECKPOINT",-1.70006296650916,2.22150972188881e-07,7.18018743713547e-06,199
"GSEA","Hallmark","DOWN","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",-1.6923232977026,1.14961205211843e-06,1.91602008686405e-05,188
"GSEA","Hallmark","DOWN","HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_DN",-1.70630006040389,1.84145707957387e-06,2.30182134946734e-05,142
"GSEA","Hallmark","DOWN","HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS",-1.62056253070434,1.26105000177636e-05,0.000126105000177636,195
"GSEA","Hallmark","DOWN","HALLMARK_HYPOXIA","HALLMARK_HYPOXIA",-1.61081849147107,2.06057776382214e-05,0.000171714813651845,192
"GSEA","Hallmark","DOWN","HALLMARK_MITOTIC_SPINDLE","HALLMARK_MITOTIC_SPINDLE",-1.58231802161918,7.5195084718457e-05,0.000537107747988979,199
"GSEA","Hallmark","DOWN","HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE",-1.51139785604071,0.00272262885012507,0.0170164303132817,172
"GSEA","Hallmark","DOWN","HALLMARK_MTORC1_SIGNALING","HALLMARK_MTORC1_SIGNALING",-1.44962421939147,0.00363967242948135,0.0202204023860075,200
"GSEA","Hallmark","DOWN","HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V1",-1.42130620979385,0.00750682438580528,0.0375341219290264,200
"GSEA","Hallmark","DOWN","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_JUNCTION",-1.3840149702342,0.0179578680787383,0.0748244503280764,186
"GSEA","Hallmark","DOWN","HALLMARK_COAGULATION","HALLMARK_COAGULATION",-1.38621731938013,0.0320197044334975,0.123152709359606,113
"GSEA","Hallmark","DOWN","HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING",-1.38646960442874,0.0456030314909186,0.162867969610424,73
"GSEA","Hallmark","DOWN","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE",-1.27232189470436,0.0738316683890228,0.246105561296743,188
"GSEA","Hallmark","UP","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY",1.353436825028,0.0159211523881729,0.0723688744916948,185
"GSEA","KEGG","DOWN","KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_OUTER_KINETOCHORE","KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_OUTER_KINETOCHORE",-1.616247900947,0.000419657845702121,0.0910657525173604,19
"GSEA","KEGG","DOWN","KEGG_MEDICUS_VARIANT_IGH_MMSET_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION","KEGG_MEDICUS_VARIANT_IGH_MMSET_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION",-1.59786354989719,0.00103177680617311,0.111947783469782,16
"GSEA","KEGG","DOWN","KEGG_MEDICUS_REFERENCE_TRANSCRIPTIONAL_ACTIVATION_BY_ACETYLATION_OF_H3K27","KEGG_MEDICUS_REFERENCE_TRANSCRIPTIONAL_ACTIVATION_BY_ACETYLATION_OF_H3K27",-1.55551376395173,0.0031081302142974,0.218244457759137,15
"GSEA","KEGG","DOWN","KEGG_MEDICUS_REFERENCE_GLYCOLYSIS","KEGG_MEDICUS_REFERENCE_GLYCOLYSIS",-1.54441089329966,0.00672885762348983,0.218244457759137,23
"GSEA","KEGG","DOWN","KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY",-1.54295192277719,0.00704014379868185,0.218244457759137,27
"GSEA","KEGG","DOWN","KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY",-1.54230889060925,0.00654080570833953,0.218244457759137,29
"GSEA","KEGG","DOWN","KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY",-1.54230275707512,0.00654080570833953,0.218244457759137,29
"GSEA","Oncogenic","DOWN","TBK1.DF_DN","TBK1.DF_DN",-1.5712767140335,1.57260119477299e-05,0.0029407642342255,281
"GSEA","Oncogenic","DOWN","ESC_V6.5_UP_EARLY.V1_DN","ESC_V6.5_UP_EARLY.V1_DN",-1.62405639500471,5.56639152694747e-05,0.00520457607769589,151
"GSEA","Oncogenic","DOWN","CORDENONSI_YAP_CONSERVED_SIGNATURE","CORDENONSI_YAP_CONSERVED_SIGNATURE",-1.65222442103136,0.000128166973636222,0.00798907468999119,55
"GSEA","Oncogenic","DOWN","VEGF_A_UP.V1_DN","VEGF_A_UP.V1_DN",-1.59659922307422,0.000175422797282615,0.00820101577296227,183
"GSEA","Oncogenic","DOWN","SIRNA_EIF4GI_DN","SIRNA_EIF4GI_DN",-1.63711732929133,0.000311156390727873,0.0116372490132224,88
"GSEA","Oncogenic","DOWN","BCAT_BILD_ET_AL_DN","BCAT_BILD_ET_AL_DN",-1.59179626890546,0.00211388586290478,0.0658827760605324,46
"GSEA","Oncogenic","DOWN","PRC2_EZH2_UP.V1_DN","PRC2_EZH2_UP.V1_DN",-1.48890266971966,0.00300265619586557,0.0749627763142824,172
"GSEA","Oncogenic","DOWN","EGFR_UP.V1_DN","EGFR_UP.V1_DN",-1.47109009057578,0.00320696369258962,0.0749627763142824,187
"GSEA","Oncogenic","DOWN","E2F1_UP.V1_DN","E2F1_UP.V1_DN",-1.45369118063137,0.00425678785089738,0.0884465920130899,179
"GSEA","Oncogenic","DOWN","LEF1_UP.V1_DN","LEF1_UP.V1_DN",-1.44444111555116,0.0063701644660644,0.0999274781480209,169
"GSEA","Oncogenic","DOWN","E2F1_UP.V1_UP","E2F1_UP.V1_UP",-1.43738607900549,0.00629362627302895,0.0999274781480209,184
"GSEA","Oncogenic","DOWN","PRC2_EED_DN.V1_DN","PRC2_EED_DN.V1_DN",-1.43696948571993,0.00641245849078209,0.0999274781480209,186
"GSEA","Oncogenic","DOWN","LTE2_UP.V1_DN","LTE2_UP.V1_DN",-1.42531421606843,0.0082445894881484,0.113320846187748,186
"GSEA","Oncogenic","DOWN","GCNP_SHH_UP_LATE.V1_UP","GCNP_SHH_UP_LATE.V1_UP",-1.41925301398511,0.0106247834622936,0.113320846187748,171
"GSEA","Oncogenic","DOWN","P53_DN.V1_UP","P53_DN.V1_UP",-1.41357993579737,0.00977685760294456,0.113320846187748,180
"GSEA","Oncogenic","DOWN","ERBB2_UP.V1_DN","ERBB2_UP.V1_DN",-1.41331858927919,0.00868869326626272,0.113320846187748,192
"GSEA","Oncogenic","DOWN","RAF_UP.V1_DN","RAF_UP.V1_DN",-1.4032150336511,0.0117106773823192,0.113320846187748,181
"GSEA","Oncogenic","DOWN","STK33_NOMO_UP","STK33_NOMO_UP",-1.3632511896988,0.0121198765976201,0.113320846187748,266
"GSEA","Oncogenic","DOWN","RB_P107_DN.V1_UP","RB_P107_DN.V1_UP",-1.40479200511865,0.0201799173352784,0.150980392156863,126
"GSEA","Oncogenic","DOWN","CSR_LATE_UP.V1_UP","CSR_LATE_UP.V1_UP",-1.38722614519995,0.0199296600234467,0.150980392156863,154
"GSEA","Oncogenic","DOWN","PGF_UP.V1_UP","PGF_UP.V1_UP",-1.37781865370361,0.0201845444059977,0.150980392156863,174
"GSEA","Oncogenic","DOWN","RPS14_DN.V1_DN","RPS14_DN.V1_DN",-1.3745969740875,0.0201520036849378,0.150980392156863,178
"GSEA","Oncogenic","DOWN","JAK2_DN.V1_UP","JAK2_DN.V1_UP",-1.39809343722948,0.0220981058766391,0.158936376881982,127
"GSEA","Oncogenic","DOWN","ATM_DN.V1_DN","ATM_DN.V1_DN",-1.39618659760513,0.0285821737495299,0.197958018191189,101
"GSEA","Oncogenic","DOWN","GCNP_SHH_UP_EARLY.V1_UP","GCNP_SHH_UP_EARLY.V1_UP",-1.35066577664951,0.0333759739504594,0.21155468630158,161
"GSEA","Oncogenic","DOWN","MEK_UP.V1_DN","MEK_UP.V1_DN",-1.34327777927307,0.0324913892078071,0.21155468630158,181
"GSEA","Oncogenic","DOWN","HOXA9_DN.V1_DN","HOXA9_DN.V1_DN",-1.33870096548074,0.0339392544868845,0.21155468630158,179
"GSEA","Oncogenic","DOWN","BCAT.100_UP.V1_DN","BCAT.100_UP.V1_DN",-1.4242377843335,0.0443241661790521,0.243782913984786,33
"GSEA","Oncogenic","DOWN","CSR_LATE_UP.V1_DN","CSR_LATE_UP.V1_DN",-1.33848908881886,0.044072226181991,0.243782913984786,140
"GSEA","Oncogenic","DOWN","MEK_UP.V1_UP","MEK_UP.V1_UP",-1.31956590640163,0.0422632000916275,0.243782913984786,187
"GSEA","Oncogenic","DOWN","NFE2L2.V2","NFE2L2.V2",-1.25685668858348,0.0415955631399317,0.243782913984786,366
"GSEA","Oncogenic","UP","GLI1_UP.V1_UP","GLI1_UP.V1_UP",1.651077510202,0.0104681593486479,0.113320846187748,24
"GSEA","Oncogenic","UP","KRAS.LUNG_UP.V1_DN","KRAS.LUNG_UP.V1_DN",1.487071379656,0.011,0.113320846187748,103
"GSEA","Oncogenic","UP","E2F3_UP.V1_UP","E2F3_UP.V1_UP",1.34648730430386,0.0198473282442748,0.150980392156863,179
"GSEA","Reactome","DOWN","REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION","REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION",-1.86524410139298,1e-10,3.60666666666667e-08,104
"GSEA","Reactome","DOWN","REACTOME_M_PHASE","REACTOME_M_PHASE",-1.76836519513436,1e-10,3.60666666666667e-08,392
"GSEA","Reactome","DOWN","REACTOME_RHO_GTPASE_EFFECTORS","REACTOME_RHO_GTPASE_EFFECTORS",-1.76508015974139,1e-10,3.60666666666667e-08,305
"GSEA","Reactome","DOWN","REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION","REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION",-1.8505212359534,2.53764448166372e-10,4.57621888193358e-08,102
"GSEA","Reactome","DOWN","REACTOME_HATS_ACETYLATE_HISTONES","REACTOME_HATS_ACETYLATE_HISTONES",-1.83526659031173,1.97805842862545e-10,4.57621888193358e-08,136
"GSEA","Reactome","DOWN","REACTOME_DNA_REPLICATION","REACTOME_DNA_REPLICATION",-1.81934052918307,2.18509126128627e-10,4.57621888193358e-08,178
"GSEA","Reactome","DOWN","REACTOME_CHROMATIN_ORGANIZATION","REACTOME_CHROMATIN_ORGANIZATION",-1.76823965165408,4.31314105745298e-10,6.66688374880589e-08,278
"GSEA","Reactome","DOWN","REACTOME_DNA_REPLICATION_PRE_INITIATION","REACTOME_DNA_REPLICATION_PRE_INITIATION",-1.82171743417459,7.3940505420097e-10,1.00004533580681e-07,143
"GSEA","Reactome","DOWN","REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION","REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION",-1.84993398535068,9.39405253270303e-10,1.12937387115385e-07,99
"GSEA","Reactome","DOWN","REACTOME_MITOTIC_PROPHASE","REACTOME_MITOTIC_PROPHASE",-1.82363421521415,1.39911532198979e-09,1.41045398667688e-07,135
"GSEA","Reactome","DOWN","REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES","REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES",-1.80294839416771,1.43391810105782e-09,1.41045398667688e-07,159
"GSEA","Reactome","DOWN","REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE","REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE",-1.84107049782225,2.033440562322e-09,1.571559063166e-07,84
"GSEA","Reactome","DOWN","REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS","REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS",-1.84106535432509,1.93998976004232e-09,1.571559063166e-07,110
"GSEA","Reactome","DOWN","REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION","REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION",-1.73404715374044,1.84909402810114e-09,1.571559063166e-07,307
"GSEA","Reactome","DOWN","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS",-1.82088049083849,2.62633028828139e-09,1.89445958128031e-07,100
"GSEA","Reactome","DOWN","REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES","REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES",-1.81332695466906,3.19150642082571e-09,2.15825621708339e-07,127
"GSEA","Reactome","DOWN","REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION","REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION",-1.83029951889716,6.15041977192934e-09,3.91456129013385e-07,84
"GSEA","Reactome","DOWN","REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION","REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION",-1.8269155327289,9.77182660732464e-09,5.56479809953961e-07,69
"GSEA","Reactome","DOWN","REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS","REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS",-1.82152336105735,9.48981191393947e-09,5.56479809953961e-07,99
"GSEA","Reactome","DOWN","REACTOME_GENE_SILENCING_BY_RNA","REACTOME_GENE_SILENCING_BY_RNA",-1.80949311294315,1.08477891693664e-08,5.86865394062723e-07,128
"GSEA","Reactome","DOWN","REACTOME_CELLULAR_SENESCENCE","REACTOME_CELLULAR_SENESCENCE",-1.77423017543118,1.4169674045839e-08,7.30075586552278e-07,186
"GSEA","Reactome","DOWN","REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES","REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES",-1.8163079896531,1.73107412583509e-08,8.17884020061503e-07,67
"GSEA","Reactome","DOWN","REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION","REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION",-1.81519498435163,1.73857046778323e-08,8.17884020061503e-07,88
"GSEA","Reactome","DOWN","REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS","REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS",-1.81665470780204,2.12888702284973e-08,8.37862129766368e-07,90
"GSEA","Reactome","DOWN","REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH","REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH",-1.80786726392798,2.04777706848692e-08,8.37862129766368e-07,95
"GSEA","Reactome","DOWN","REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP","REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP",-1.8019698262963,1.96513774732833e-08,8.37862129766368e-07,102
"GSEA","Reactome","DOWN","REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS","REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS",-1.79476305697006,2.16821992915511e-08,8.37862129766368e-07,133
"GSEA","Reactome","DOWN","REACTOME_HCMV_INFECTION","REACTOME_HCMV_INFECTION",-1.77659850665729,1.95149211221164e-08,8.37862129766368e-07,152
"GSEA","Reactome","DOWN","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1",-1.75864824517286,2.2482760017935e-08,8.38839528945024e-07,208
"GSEA","Reactome","DOWN","REACTOME_HCMV_LATE_EVENTS","REACTOME_HCMV_LATE_EVENTS",-1.81211579769011,3.40357840075413e-08,1.19639716052874e-06,109
"GSEA","Reactome","DOWN","REACTOME_HDACS_DEACETYLATE_HISTONES","REACTOME_HDACS_DEACETYLATE_HISTONES",-1.80537395021799,3.42775526584019e-08,1.19639716052874e-06,88
"GSEA","Reactome","DOWN","REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION","REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION",-1.81313100578215,5.96855514934265e-08,1.8451361918825e-06,61
"GSEA","Reactome","DOWN","REACTOME_MEIOTIC_RECOMBINATION","REACTOME_MEIOTIC_RECOMBINATION",-1.80563368922219,5.47332368171693e-08,1.8451361918825e-06,81
"GSEA","Reactome","DOWN","REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT","REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT",-1.78425007141886,5.67892568860531e-08,1.8451361918825e-06,108
"GSEA","Reactome","DOWN","REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS","REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS",-1.7767634683035,5.93332460031079e-08,1.8451361918825e-06,115
"GSEA","Reactome","DOWN","REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING","REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING",-1.77484378124171,8.2967134985065e-08,2.4936233348289e-06,107
"GSEA","Reactome","DOWN","REACTOME_RMTS_METHYLATE_HISTONE_ARGININES","REACTOME_RMTS_METHYLATE_HISTONE_ARGININES",-1.7905104294561,9.16478378987174e-08,2.68008001638952e-06,71
"GSEA","Reactome","DOWN","REACTOME_CELL_CYCLE_CHECKPOINTS","REACTOME_CELL_CYCLE_CHECKPOINTS",-1.69662405481788,1.08186256924139e-07,3.08046131557679e-06,274
"GSEA","Reactome","DOWN","REACTOME_DNA_METHYLATION","REACTOME_DNA_METHYLATION",-1.79367039026727,1.47038699140217e-07,3.97739681174288e-06,57
"GSEA","Reactome","DOWN","REACTOME_HCMV_EARLY_EVENTS","REACTOME_HCMV_EARLY_EVENTS",-1.78477061483328,1.43872954775919e-07,3.97739681174288e-06,129
"GSEA","Reactome","DOWN","REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION","REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION",-1.79894252012046,1.62018322670611e-07,4.2037818476144e-06,62
