"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"P53_DN.V1_DN","P53_DN.V1_DN",174,-0.420124207266256,-0.925628817513687,0.631026528258362,0.763242608301303,0.653041803894163,2245,"tags=18%, list=10%, signal=16%","834/23136/2744/6489/23111/9915/1373/7436/59/259217/23433/10135/3162/1794/1593/1514/355/23189/3676/10402/5142/89795/9122/3554/3426/231/2674/10346/8522/7431/1462"
"LEF1_UP.V1_UP","LEF1_UP.V1_UP",177,-0.419394701806675,-0.925164042022632,0.632634247522471,0.763242608301303,0.653041803894163,1988,"tags=20%, list=9%, signal=19%","80723/79156/2014/347733/50515/9486/83604/2791/23414/23612/7570/2258/23037/8614/23057/5563/3956/5799/79901/56937/23363/3037/9201/8204/64097/3992/4131/558/5631/22943/4016/115207/2335/80014/7431/8728"
"NOTCH_DN.V1_DN","NOTCH_DN.V1_DN",142,-0.425738680279958,-0.924575323232314,0.623536369012419,0.763242608301303,0.653041803894163,1080,"tags=6%, list=5%, signal=6%","3575/6337/414/8497/64097/55332/1870/3400/51421"
"ALK_DN.V1_UP","ALK_DN.V1_UP",112,-0.433855640204244,-0.921175584985225,0.620012353304509,0.763242608301303,0.653041803894163,1888,"tags=16%, list=8%, signal=15%","4066/23209/8140/2191/8614/6507/6510/29968/8038/54541/7424/79094/3569/2034/8942/7422/658/23657"
"SINGH_KRAS_DEPENDENCY_SIGNATURE","SINGH_KRAS_DEPENDENCY_SIGNATURE",16,-0.516463215256822,-0.88343110305905,0.636861607862091,0.763417440193661,0.653191392679068,1142,"tags=12%, list=5%, signal=12%","10509/7039"
"RB_P107_DN.V1_DN","RB_P107_DN.V1_DN",119,-0.421125187038467,-0.898341951506181,0.659764763538348,0.785834463577523,0.672371733542266,1617,"tags=13%, list=7%, signal=12%","6717/27068/51128/9939/84869/1514/1906/10142/301/79071/79745/54541/79094/6319/2632"
"NRL_DN.V1_DN","NRL_DN.V1_DN",118,-0.419856900967282,-0.894888523580246,0.665276585306022,0.787384312988773,0.673697807904833,2589,"tags=19%, list=11%, signal=17%","84320/337872/4790/23286/9021/56967/9852/25960/146691/57139/5339/1889/79006/114987/84823/10924/81620/10165/6347/84864/26002/29761/5137"
"VEGF_A_UP.V1_UP","VEGF_A_UP.V1_UP",175,-0.408577893906307,-0.900648065678014,0.67792507204611,0.795089442557676,0.68029043213491,2127,"tags=18%, list=9%, signal=16%","7318/6558/4791/7629/5998/23456/219654/2052/5795/23264/104/9495/2356/4147/8605/1829/7070/6347/467/10123/5310/8277/6385/22822/8497/5737/54541/2026/154796/6452/3691"
"PRC1_BMI_UP.V1_UP","PRC1_BMI_UP.V1_UP",155,-0.41009304464479,-0.895909207767708,0.68029043213491,0.795089442557676,0.68029043213491,1351,"tags=10%, list=6%, signal=10%","79156/65986/80207/7128/27329/27086/10123/1906/56937/160518/330/23507/2257/8354/1021/1756"
"P53_DN.V2_UP","P53_DN.V2_UP",106,-0.414537836313939,-0.875674963869339,0.696477641768674,0.808952291992186,0.692151693683154,1565,"tags=15%, list=7%, signal=14%","1002/2920/7128/27329/7023/7473/5806/5463/4916/6385/9122/8038/10991/2355/8335/4784"
"CAMP_UP.V1_UP","CAMP_UP.V1_UP",195,-0.400539368120818,-0.889834483850323,0.702091189578334,0.81043859537746,0.693423397114404,3381,"tags=24%, list=15%, signal=20%","3309/11190/9693/3475/23645/8402/517/7184/6396/252839/51582/4085/1054/1798/4799/11059/195828/92399/10797/54899/3192/51310/10036/3987/4609/226/949/4835/7045/27350/54494/5359/4502/3148/221294/6747/23007/9472/80017/81788/171568/113829/23043/63899/23321/9500"
"KRAS.KIDNEY_UP.V1_DN","KRAS.KIDNEY_UP.V1_DN",98,-0.411320823274029,-0.863814401105288,0.713638080846241,0.818713626492313,0.700503637640482,2450,"tags=15%, list=11%, signal=14%","54558/6865/1071/80303/8647/6492/23612/10307/2044/7068/4600/3569/8329/2113/57451"
"KRAS.600.LUNG.BREAST_UP.V1_DN","KRAS.600.LUNG.BREAST_UP.V1_DN",225,0.330924645119758,0.926132279596482,0.720994475138122,0.822109553968468,0.703409244037192,1314,"tags=11%, list=6%, signal=10%","3868/3860/5818/41/2634/10076/56603/5896/8739/79703/6559/8541/710/23031/221078/1410/3595/10964/11118/51206/8991/79725/25861/80833"
"KRAS.DF.V1_DN","KRAS.DF.V1_DN",167,-0.3925249306135,-0.86232447262314,0.746201136759077,0.835940386747136,0.715243111655304,421,"tags=9%, list=2%, signal=9%","55930/1287/3371/23092/10165/1525/55076/23345/3486/79627/8345/9734/64418/5784/10512"
"IL2_UP.V1_UP","IL2_UP.V1_UP",167,-0.39012544227668,-0.85705311951092,0.753972856977149,0.835940386747136,0.715243111655304,1081,"tags=8%, list=5%, signal=8%","4071/6510/7098/993/63971/284403/30846/2355/115207/55885/3667/8728/2670/9249"
"IL21_UP.V1_DN","IL21_UP.V1_DN",142,-0.394441070228451,-0.856606404103937,0.741691306918983,0.835940386747136,0.715243111655304,1742,"tags=12%, list=8%, signal=11%","8330/10858/9113/80201/92/7021/3673/7464/728577/55691/2239/23641/4693/22903/54453/8777/5137"
"JAK2_DN.V1_DN","JAK2_DN.V1_DN",134,-0.390266203685842,-0.842456312696227,0.759050587389115,0.835940386747136,0.715243111655304,2596,"tags=18%, list=11%, signal=16%","79598/8420/349152/472/9852/283131/5991/388677/9358/57018/9988/8910/80005/84629/55243/5820/6638/63971/80174/85459/92249/54816/51616/8777"
"CRX_DN.V1_DN","CRX_DN.V1_DN",116,-0.395149305316508,-0.840924577950002,0.753874538745387,0.835940386747136,0.715243111655304,1426,"tags=27%, list=6%, signal=25%","84320/152007/4790/23286/9021/1052/57139/5339/1326/2791/84617/60468/10924/64283/1942/11015/960/602/122786/8407/4664/1051/84532/23677/79094/26064/1284/5352/7071/9180/2670"
"CRX_NRL_DN.V1_DN","CRX_NRL_DN.V1_DN",115,-0.393675477185947,-0.837301498574179,0.75994580613376,0.835940386747136,0.715243111655304,2589,"tags=21%, list=11%, signal=19%","84320/337872/4790/23286/56967/25960/57139/5339/219790/1889/79006/8910/10924/3371/122786/10165/8507/50865/84864/444/25945/6385/5066/59277"
"GLI1_UP.V1_DN","GLI1_UP.V1_DN",17,-0.446295110178018,-0.768818438279357,0.766358123204596,0.838064146428418,0.717060232238219,1952,"tags=18%, list=9%, signal=16%","79712/10801/92521"
"MYC_UP.V1_DN","MYC_UP.V1_DN",153,-0.384615362979011,-0.839259371404434,0.777790806754221,0.84180464042254,0.720260654906986,2280,"tags=16%, list=10%, signal=14%","168544/64857/84056/647135/51062/54991/57561/9867/23037/653464/6498/11278/11067/55616/84189/59339/3554/9837/3606/5347/3569/8829/144501/55143"
"PRC1_BMI_UP.V1_DN","PRC1_BMI_UP.V1_DN",151,-0.38352014496866,-0.83654217957784,0.778781833118179,0.84180464042254,0.720260654906986,1937,"tags=8%, list=8%, signal=7%","3237/29763/1875/200316/5288/1593/9351/414/5365/6045/8346/2670"
"SIRNA_EIF4GI_UP","SIRNA_EIF4GI_UP",87,-0.390721164587019,-0.810575280241677,0.790328770628118,0.849376322456656,0.726739099428155,2729,"tags=23%, list=12%, signal=20%","4841/1512/1605/7812/7508/1052/1075/23111/9782/1728/23741/678/51016/9061/467/9918/3315/2058/5836/501"
"E2F3_UP.V1_DN","E2F3_UP.V1_DN",137,-0.37801598952643,-0.81841880423343,0.800572519083969,0.854705772580244,0.73129905675315,1375,"tags=12%, list=6%, signal=12%","25896/1953/8420/5467/9515/3976/647135/25885/148189/5914/5820/93663/3569/138151/144501/675/56986"
"ALK_DN.V1_DN","ALK_DN.V1_DN",109,-0.381791403430631,-0.808369159892354,0.804428962428465,0.854705772580244,0.73129905675315,506,"tags=9%, list=2%, signal=9%","80303/5792/80178/55020/23057/8549/8325/7404/9734/5803"
"BCAT_GDS748_UP","BCAT_GDS748_UP",43,-0.399605794751084,-0.768823763973272,0.809316683036341,0.855040789422575,0.731585702179743,1897,"tags=19%, list=8%, signal=17%","23406/202/10447/1051/23576/5144/2184/115207"
"IL15_UP.V1_DN","IL15_UP.V1_DN",152,-0.373376898628912,-0.814719680673855,0.815900562851782,0.857153962097097,0.733393764361153,1439,"tags=10%, list=6%, signal=9%","56981/151011/9495/26115/1942/10123/728577/2239/6638/6676/8038/9886/54453/51339/64759"
"ESC_J1_UP_LATE.V1_DN","ESC_J1_UP_LATE.V1_DN",159,-0.36573765896826,-0.800485863852486,0.843063988790285,0.875849810576574,0.749390212258031,2656,"tags=21%, list=12%, signal=18%","27297/6508/22921/9021/7274/387338/8487/6920/7520/7227/79717/55781/347733/4609/2121/1400/84823/54821/602/10293/9790/6510/23708/80312/1906/10492/32/56034/79733/7424/2997/284119/116496"
"PRC2_SUZ12_UP.V1_DN","PRC2_SUZ12_UP.V1_DN",146,-0.365640040996994,-0.796192204126363,0.841720683559222,0.875849810576574,0.749390212258031,1649,"tags=11%, list=7%, signal=10%","5800/27113/84107/4212/3237/84823/23649/29970/1111/8438/414/257218/6533/6482/22871/6869"
"CYCLIN_D1_KE_.V1_DN","CYCLIN_D1_KE_.V1_DN",152,-0.360961239944215,-0.787628338075809,0.858231707317073,0.886681377172888,0.758657862821722,2107,"tags=13%, list=9%, signal=12%","7337/2152/687/3987/1400/9360/4824/5239/10766/104/5295/3575/284/6098/9472/3554/4734/2/7412/857"
"NOTCH_DN.V1_UP","NOTCH_DN.V1_UP",160,-0.346174738131049,-0.758188722478837,0.906293706293706,0.921070234113712,0.788081483733658,1918,"tags=12%, list=8%, signal=11%","55295/57000/2791/23380/2258/3162/860/23467/3998/23335/8436/64288/3628/4214/8986/23303/23641/1282/55885"
"PKCA_DN.V1_UP","PKCA_DN.V1_UP",129,-0.346091119079859,-0.744050220612383,0.90576992863191,0.921070234113712,0.788081483733658,2124,"tags=13%, list=9%, signal=12%","375341/79156/347733/55783/3600/5255/2948/55243/51268/2192/23635/80312/4940/148534/55601/9123/2670"
"BRCA1_DN.V1_UP","BRCA1_DN.V1_UP",95,-0.351218827515631,-0.735839896968006,0.899140546006067,0.921070234113712,0.788081483733658,2564,"tags=12%, list=11%, signal=11%","116828/11126/947/8353/8287/7079/3371/1012/79739/113612/9122/4133"
"KRAS.PROSTATE_UP.V1_UP","KRAS.PROSTATE_UP.V1_UP",108,-0.341888124161795,-0.723682271289138,0.919487307117969,0.929427710438163,0.795232265615541,1828,"tags=13%, list=8%, signal=12%","7079/80201/1002/1759/6376/2022/7291/3575/3673/78995/4214/7424/51308/65250"
"KRAS.AMP.LUNG_UP.V1_DN","KRAS.AMP.LUNG_UP.V1_DN",113,-0.339879961510587,-0.722123368924529,0.92547809993831,0.930453788647655,0.79611019349532,2626,"tags=12%, list=11%, signal=11%","5971/3224/83463/947/54858/2811/215/5331/51564/1759/80174/9886/8350/55339"
"RB_P130_DN.V1_DN","RB_P130_DN.V1_DN",125,-0.32394698745287,-0.694416968350833,0.956231003039514,0.956231003039514,0.81816556409798,2506,"tags=14%, list=11%, signal=13%","7812/1654/1075/203228/79912/283131/5925/5921/10484/79754/10953/201562/4664/201895/10142/5954/6772/81552"
